Name,Display,Health,School,Max Shadow Pips,Storm Resist,Myth Resist,Fire Resist,Ice Resist,Life Resist,Death Resist,Balance Resist,Damage,Pips,Power Pip Chance,Resist,Power Pips,Accuracy,Allows Power Pip With Death Spells,Allows Power Pip With Balance Spells,Allows Power Pip With Fire Spells,Allows Power Pip With Ice Spells,Allows Power Pip With Life Spells,Allows Power Pip With Myth Spells,Allows Power Pip With Storm Spells,Crit Rating,Storm Accuracy,Storm Damage,Block Rating,Stun Resist,Fire Accuracy,Fire Damage,Myth Damage,Balance Accuracy,Shadow Pip Stat Rating,Ice Damage,Death Damage,Balance Damage,Life Damage,Invulnerable To Damage,Myth Accuracy,Life Accuracy,Ice Accuracy,Storm Flat Damage,Incoming Healing,Outgoing Healing,Life Crit Rating,Ice Crit Rating,Life Block Rating,Ice Block Rating,Death Block Rating,Pierce,Myth Crit Rating,Storm Block Rating,Fire Block Rating,Fire Crit Rating,Balance Crit Rating,Balance Block Rating,Archmastery Rating,Death Accuracy,Myth Block Rating,Shadow Block Rating,Shadow Resist,Shadow Damage,Secondary School,Pip Conversion Rating,Fire Pierce,Ice Pierce,Storm Pierce,Myth Pierce,Life Pierce,Death Pierce,Balance Pierce,Life Flat Resist,Fire Flat Resist,Moon Resist,Flat Damage,Death Flat Resist,Ice Flat Resist,Storm Flat Resist,Myth Flat Resist,Flat Resist,Sun Resist,Death Crit Rating,Storm Crit Rating,Death Pip Conversion Rating,Storm Pip Conversion Rating,Ice Pip Conversion Rating,Fire Pip Conversion Rating,Balance Pip Conversion Rating,Myth Pip Conversion Rating,Life Pip Conversion Rating,Shadow Crit Rating,Shadow Pierce,Shadow Pip Conversion Rating,Mana
DD-AV01-FoxKnight_Minion-60,Dream Wisp,825,Myth,0,-40.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,38.0,38.0,38.0,0.0,47.0,38.0,38.0,47.0,47.0,38.0,0.0,0.0,38.0,38.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0
DD-AV01-FoxKnight_Minion-80,Dream Wisp,1030,Myth,0,-50.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,57.0,57.0,57.0,0.0,72.0,57.0,57.0,72.0,72.0,57.0,0.0,0.0,57.0,57.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0
Heroic_AQ_Zeus,Zeus Sky Father,22000,Myth,1,-35.0,80.0,0.0,0.0,0.0,-35.0,0.0,0.0,0.0,80.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,122.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,122.0,38.0,38.0,38.0,25.0,122.0,38.0,38.0,122.0,122.0,38.0,0.0,0.0,38.0,38.0,0.0,0.0,None,0.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,25.0,0.0,0.0
Heroic_AQ_Apollo,Apollo Bright One,19200,Life,1,0.0,0.0,-35.0,0.0,80.0,-35.0,0.0,0.0,0.0,80.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,122.0,38.0,38.0,38.0,25.0,122.0,38.0,38.0,122.0,122.0,38.0,0.0,0.0,38.0,38.0,0.0,0.0,None,0.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,25.0,0.0,0.0
Heroic_AQ_Poseidon,Poseidon Earth-Shaker,20000,Storm,1,80.0,-35.0,0.0,0.0,-35.0,0.0,0.0,0.0,0.0,80.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,122.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,122.0,38.0,38.0,38.0,25.0,122.0,38.0,38.0,122.0,122.0,38.0,0.0,0.0,38.0,38.0,0.0,0.0,None,0.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,25.0,0.0,0.0
Heroic_AQ_Hades,Hades the Unseen,18000,Death,1,0.0,-30.0,0.0,0.0,-30.0,-30.0,80.0,0.0,0.0,80.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,122.0,38.0,38.0,38.0,25.0,122.0,38.0,38.0,122.0,122.0,38.0,0.0,0.0,38.0,38.0,0.0,0.0,None,0.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,25.0,0.0,0.0
Heroic_AQ_Ares,Ares Savage Spear,18800,Fire,1,-40.0,0.0,40.0,-40.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,122.0,38.0,38.0,38.0,25.0,122.0,38.0,38.0,122.0,122.0,38.0,0.0,0.0,38.0,38.0,0.0,0.0,None,0.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,25.0,0.0,0.0
Heroic_AQ_Kronus,Cronus,24000,Sun,1,0.0,-30.0,0.0,0.0,-30.0,-30.0,80.0,0.0,0.0,100.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,122.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,122.0,38.0,38.0,38.0,35.0,122.0,38.0,38.0,122.0,122.0,38.0,0.0,0.0,38.0,38.0,0.0,0.0,None,0.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,35.0,0.0,0.0
Heroic_MB_BalanceMinion,O'Leary Thug,2190,Balance,0,0.0,-14.0,0.0,0.0,-14.0,-14.0,40.0,0.0,0.0,80.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,38.0,38.0,38.0,0.0,47.0,38.0,38.0,47.0,47.0,38.0,0.0,0.0,38.0,38.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0
Heroic_MB_BalanceMinion_100,O'Leary Thug,3705,Balance,0,0.0,-25.0,0.0,0.0,-25.0,-25.0,40.0,0.0,0.0,90.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,77.0,77.0,77.0,15.0,72.0,77.0,77.0,72.0,72.0,77.0,0.0,0.0,77.0,77.0,0.0,0.0,None,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,15.0,0.0,0.0
Heroic_MB_DeathMinion,Midnighter,1905,Death,0,0.0,0.0,0.0,-20.0,-20.0,40.0,0.0,0.0,0.0,60.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,38.0,38.0,38.0,0.0,47.0,38.0,38.0,47.0,47.0,38.0,0.0,0.0,38.0,38.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0
Heroic_MB_DeathMinion_100,Midnighter,3220,Death,0,0.0,0.0,0.0,-40.0,-40.0,40.0,0.0,0.0,0.0,70.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,110.0,50.0,50.0,50.0,15.0,110.0,50.0,50.0,110.0,110.0,50.0,0.0,0.0,50.0,50.0,0.0,0.0,None,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,15.0,0.0,0.0
Heroic_MB_GibsonOLeary,Gibson O'Leary,6145,Fire,1,0.0,0.0,80.0,-50.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,38.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,38.0,38.0,38.0,0.0,72.0,38.0,38.0,72.0,72.0,38.0,0.0,0.0,38.0,38.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0
Heroic_MB_GibsonOLeary_100,Gibson O'Leary,12040,Fire,1,-30.0,0.0,80.0,-30.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,38.0,0.0,0.0,45.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,122.0,38.0,38.0,38.0,20.0,122.0,38.0,38.0,122.0,122.0,38.0,0.0,0.0,38.0,38.0,0.0,0.0,None,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,20.0,0.0,0.0
Heroic_MB_JacquesScratcher,Jacques the Scratcher,7990,Ice,1,0.0,0.0,-50.0,80.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,38.0,38.0,38.0,0.0,72.0,38.0,38.0,72.0,72.0,38.0,0.0,0.0,38.0,38.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0
Heroic_MB_JacquesScratcher_100,Jacques the Scratcher,13850,Ice,1,0.0,-30.0,-30.0,80.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,133.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,77.0,77.0,77.0,20.0,72.0,77.0,77.0,72.0,72.0,77.0,0.0,0.0,77.0,77.0,0.0,0.0,None,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,20.0,0.0,0.0
Heroic_MB_Katzenstein,Dr. Von Katzenstein,4300,Storm,1,80.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,30.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,38.0,38.0,38.0,0.0,72.0,38.0,38.0,72.0,72.0,38.0,0.0,0.0,38.0,38.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0
Heroic_MB_Katzenstein_100,Dr. Von Katzenstein,8430,Storm,1,80.0,-30.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,80.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,40.0,57.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,97.0,57.0,57.0,57.0,20.0,97.0,57.0,57.0,97.0,97.0,57.0,0.0,0.0,57.0,57.0,0.0,0.0,None,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,20.0,0.0,0.0
Heroic_KT_DeathMinion,Queen's Thrall,845,Death,0,0.0,0.0,0.0,0.0,-40.0,40.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heroic_KT_DeathMinion_100,Queen's Thrall,3220,Death,0,0.0,0.0,0.0,-20.0,-20.0,40.0,0.0,0.0,0.0,40.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,89.0,89.0,89.0,0.0,61.0,89.0,89.0,61.0,61.0,89.0,0.0,0.0,89.0,89.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0
Heroic_KT_LifeMinion,Queen's Thrall,970,Life,0,0.0,0.0,0.0,0.0,40.0,-40.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heroic_KT_LifeMinion_100,Queen's Thrall,3705,Life,0,0.0,0.0,-20.0,0.0,40.0,-20.0,0.0,0.0,0.0,40.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,77.0,77.0,77.0,0.0,72.0,77.0,77.0,72.0,72.0,77.0,0.0,0.0,77.0,77.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0
Heroic_KT_StormMinion,Queen's Thrall,715,Storm,0,40.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heroic_KT_StormMinion_100,Queen's Thrall,2735,Storm,0,40.0,-20.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,50.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,20.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,57.0,57.0,57.0,0.0,47.0,57.0,57.0,47.0,47.0,57.0,0.0,0.0,57.0,57.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0
G14-DM-VampireBoss,Count Bela BlackSleep,13930,Death,1,0.0,0.0,0.0,-30.0,-30.0,80.0,0.0,0.0,0.0,40.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,122.0,77.0,77.0,77.0,55.0,122.0,77.0,77.0,122.0,122.0,77.0,0.0,0.0,77.0,77.0,0.0,0.0,None,0.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,55.0,0.0,0.0
G14-BP-Thug-RightHand,The Woman's Right Hand,4160,Myth,0,-40.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G14-BP-Thug-LeftHand,The Woman's Fist,1020,Balance,0,0.0,-10.0,0.0,0.0,-10.0,-10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heroic_AQ_Athena,Athena,650,Life,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heroic_AV_Jabberwock,Jabberwock,650,Fire,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heroic_CL_Calypso,Queen Calypso,650,Death,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heroic_CL_Seabooter,Sea-Booter,650,Ice,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heroic_DS_Zarathax,Zarathax,650,Balance,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heroic_DS_Merc,Fallen Merc,325,Myth,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
